법정동코드,법정동명,폐지여부
4179004506,경기도 광주군 낙생면 동원리,폐지
4179004507,경기도 광주군 낙생면 대장리,폐지
4179004508,경기도 광주군 낙생면 석운리,폐지
4179004509,경기도 광주군 낙생면 운중리,폐지
4179004510,경기도 광주군 낙생면 하산운리,폐지
4179004511,경기도 광주군 낙생면 삼평리,폐지
4179005000,경기도 광주군 돌마면,폐지
4179005001,경기도 광주군 돌마면 이매리,폐지
4179005002,경기도 광주군 돌마면 정자리,폐지
4179005003,경기도 광주군 돌마면 수내리,폐지
4179005004,경기도 광주군 돌마면 분당리,폐지
4179005005,경기도 광주군 돌마면 율리,폐지
4179005006,경기도 광주군 돌마면 서현리,폐지
4179005007,경기도 광주군 돌마면 여수리,폐지
4179005008,경기도 광주군 돌마면 도촌리,폐지
4179005009,경기도 광주군 돌마면 갈현리,폐지
4179005010,경기도 광주군 돌마면 하대원리,폐지
4179005011,경기도 광주군 돌마면 야탑리,폐지
4179005500,경기도 광주군 구천면,폐지
4179005501,경기도 광주군 구천면 명일리,폐지
4179005502,경기도 광주군 구천면 길리,폐지
4179005503,경기도 광주군 구천면 둔촌리,폐지
4179005504,경기도 광주군 구천면 풍납리,폐지
4179005505,경기도 광주군 구천면 성내리,폐지
4179005506,경기도 광주군 구천면 곡교리,폐지
4179005507,경기도 광주군 구천면 암사리,폐지
4179005508,경기도 광주군 구천면 고덕리,폐지
4179005509,경기도 광주군 구천면 하일리,폐지
4179005510,경기도 광주군 구천면 상일리,폐지
4179006000,경기도 광주군 언주면,폐지
4179006001,경기도 광주군 언주면 역삼리,폐지
4179006002,경기도 광주군 언주면 내곡리,폐지
4179006003,경기도 광주군 언주면 신원리,폐지
4179006004,경기도 광주군 언주면 염곡리,폐지
4179006005,경기도 광주군 언주면 포이리,폐지
4179006006,경기도 광주군 언주면 반포리,폐지
4179006007,경기도 광주군 언주면 양재리,폐지
4179006008,경기도 광주군 언주면 논현리,폐지
4179006009,경기도 광주군 언주면 학리,폐지
4179006010,경기도 광주군 언주면 신사리,폐지
4179006011,경기도 광주군 언주면 압구정리,폐지
4179006012,경기도 광주군 언주면 청담리,폐지
4179006013,경기도 광주군 언주면 삼성리,폐지
4179006014,경기도 광주군 언주면 대치리,폐지
4179006500,경기도 광주군 중대면,폐지
4179006501,경기도 광주군 중대면 송파리,폐지
4179006502,경기도 광주군 중대면 이리리,폐지
4179006503,경기도 광주군 중대면 방이리,폐지
4179006504,경기도 광주군 중대면 오금리,폐지
4179006505,경기도 광주군 중대면 마천리,폐지
4179006506,경기도 광주군 중대면 거여리,폐지
4179006507,경기도 광주군 중대면 장지리,폐지
4179006508,경기도 광주군 중대면 문정리,폐지
4179006509,경기도 광주군 중대면 가락리,폐지
4179006510,경기도 광주군 중대면 석촌리,폐지
4179006511,경기도 광주군 중대면 삼이리,폐지
4179006512,경기도 광주군 중대면 이리,폐지
4179012000,경기도 광주군 동부읍,폐지
4179012021,경기도 광주군 동부읍 천현리,폐지
4179012022,경기도 광주군 동부읍 하산곡리,폐지
4179012023,경기도 광주군 동부읍 창우리,폐지
4179012024,경기도 광주군 동부읍 배알미리,폐지
4179012025,경기도 광주군 동부읍 미사리,폐지
4179012026,경기도 광주군 동부읍 선리,폐지
4179012027,경기도 광주군 동부읍 망월리,폐지
4179012028,경기도 광주군 동부읍 풍산리,폐지
4179012029,경기도 광주군 동부읍 덕풍리,폐지
4179012030,경기도 광주군 동부읍 신장리,폐지
4179012031,경기도 광주군 동부읍 교산리,폐지
4179012032,경기도 광주군 동부읍 당정리,폐지
4179025000,경기도 광주군 광주읍,폐지
4179025021,경기도 광주군 광주읍 경안리,폐지
4179025022,경기도 광주군 광주읍 쌍령리,폐지
4179025023,경기도 광주군 광주읍 송정리,폐지
4179025024,경기도 광주군 광주읍 회덕리,폐지
4179025025,경기도 광주군 광주읍 탄벌리,폐지
4179025026,경기도 광주군 광주읍 목현리,폐지
4179025027,경기도 광주군 광주읍 삼리,폐지
4179025028,경기도 광주군 광주읍 중대리,폐지
4179025029,경기도 광주군 광주읍 직리,폐지
4179025030,경기도 광주군 광주읍 태전리,폐지
4179025031,경기도 광주군 광주읍 장지리,폐지
4179025032,경기도 광주군 광주읍 역리,폐지
4179025033,경기도 광주군 광주읍 목리,폐지
4179031000,경기도 광주군 오포면,폐지
4179031001,경기도 광주군 오포면 목리,폐지
4179031021,경기도 광주군 오포면 고산리,폐지
4179031022,경기도 광주군 오포면 신현리,폐지
4179031023,경기도 광주군 오포면 능평리,폐지
4179031024,경기도 광주군 오포면 문형리,폐지
4179031025,경기도 광주군 오포면 추자리,폐지
4179031026,경기도 광주군 오포면 매산리,폐지
4179031027,경기도 광주군 오포면 양벌리,폐지
4179032000,경기도 광주군 초월면,폐지
4179032001,경기도 광주군 초월면 신대리,폐지
4179032002,경기도 광주군 초월면 상번천리,폐지
4179032003,경기도 광주군 초월면 하번천리,폐지
4179032021,경기도 광주군 초월면 대쌍령리,폐지
4179032022,경기도 광주군 초월면 쌍동리,폐지
4179032023,경기도 광주군 초월면 산이리,폐지
4179032024,경기도 광주군 초월면 늑현리,폐지
4179032025,경기도 광주군 초월면 학동리,폐지
4179032026,경기도 광주군 초월면 선동리,폐지
4179032027,경기도 광주군 초월면 용수리,폐지
4179032028,경기도 광주군 초월면 신월리,폐지
4179032029,경기도 광주군 초월면 지월리,폐지
4179032030,경기도 광주군 초월면 무갑리,폐지
4179032031,경기도 광주군 초월면 서하리,폐지
4179032032,경기도 광주군 초월면 도평리,폐지
4179033000,경기도 광주군 실촌면,폐지
4179033021,경기도 광주군 실촌면 곤지암리,폐지
4179033022,경기도 광주군 실촌면 수양리,폐지
4179033023,경기도 광주군 실촌면 신촌리,폐지
4179033024,경기도 광주군 실촌면 봉현리,폐지
4179033025,경기도 광주군 실촌면 부항리,폐지
4179033026,경기도 광주군 실촌면 이선리,폐지
4179033027,경기도 광주군 실촌면 만선리,폐지
4179033028,경기도 광주군 실촌면 유사리,폐지
4179033029,경기도 광주군 실촌면 삼합리,폐지
4179033030,경기도 광주군 실촌면 건업리,폐지
4179033031,경기도 광주군 실촌면 장심리,폐지
4179033032,경기도 광주군 실촌면 연곡리,폐지
4179033033,경기도 광주군 실촌면 오향리,폐지
4179033034,경기도 광주군 실촌면 열미리,폐지
4179033035,경기도 광주군 실촌면 신대리,폐지
4179033036,경기도 광주군 실촌면 삼리,폐지
4179034000,경기도 광주군 도척면,폐지
4179034001,경기도 광주군 도척면 삼리,폐지
4179034021,경기도 광주군 도척면 노곡리,폐지
4179034022,경기도 광주군 도척면 유정리,폐지
4179034023,경기도 광주군 도척면 방도리,폐지
4179034024,경기도 광주군 도척면 추곡리,폐지
4179034025,경기도 광주군 도척면 상림리,폐지
4179034026,경기도 광주군 도척면 도웅리,폐지
4179034027,경기도 광주군 도척면 궁평리,폐지
4179034028,경기도 광주군 도척면 진우리,폐지
4179035000,경기도 광주군 퇴촌면,폐지
4179035001,경기도 광주군 퇴촌면 금사리,폐지
4179035002,경기도 광주군 퇴촌면 이석리,폐지
4179035003,경기도 광주군 퇴촌면 삼성리,폐지
4179035021,경기도 광주군 퇴촌면 광동리,폐지
4179035022,경기도 광주군 퇴촌면 관음리,폐지
4179035023,경기도 광주군 퇴촌면 우산리,폐지
4179035024,경기도 광주군 퇴촌면 영동리,폐지
4179035025,경기도 광주군 퇴촌면 도수리,폐지
4179035026,경기도 광주군 퇴촌면 오리,폐지
4179035027,경기도 광주군 퇴촌면 도마리,폐지
4179035028,경기도 광주군 퇴촌면 무수리,폐지
4179035029,경기도 광주군 퇴촌면 원당리,폐지
4179035030,경기도 광주군 퇴촌면 정지리,폐지
4179036000,경기도 광주군 남종면,폐지
4179036021,경기도 광주군 남종면 분원리,폐지
4179036022,경기도 광주군 남종면 금사리,폐지
4179036023,경기도 광주군 남종면 이석리,폐지
4179036024,경기도 광주군 남종면 삼성리,폐지
4179036025,경기도 광주군 남종면 귀여리,폐지
4179036026,경기도 광주군 남종면 검천리,폐지
4179036027,경기도 광주군 남종면 수청리,폐지
4179036028,경기도 광주군 남종면 우천리,폐지
4179037000,경기도 광주군 중부면,폐지
4179037001,경기도 광주군 중부면 단대리,폐지
4179037002,경기도 광주군 중부면 상대원리,폐지
4179037003,경기도 광주군 중부면 탄리,폐지
4179037004,경기도 광주군 중부면 수진리,폐지
4179037005,경기도 광주군 중부면 복정리,폐지
4179037006,경기도 광주군 중부면 창곡리,폐지
4179037021,경기도 광주군 중부면 산성리,폐지
4179037022,경기도 광주군 중부면 상산곡리,폐지
4179037023,경기도 광주군 중부면 엄미리,폐지
4179037024,경기도 광주군 중부면 광지원리,폐지
4179037025,경기도 광주군 중부면 상번천리,폐지
4179037026,경기도 광주군 중부면 하번천리,폐지
4179037027,경기도 광주군 중부면 오전리,폐지
4179037028,경기도 광주군 중부면 불당리,폐지
4179037029,경기도 광주군 중부면 검복리,폐지
4179038000,경기도 광주군 서부면,폐지
4179038021,경기도 광주군 서부면 감북리,폐지
4179038022,경기도 광주군 서부면 감일리,폐지
4179038023,경기도 광주군 서부면 감이리,폐지
4179038024,경기도 광주군 서부면 항리,폐지
4179038025,경기도 광주군 서부면 상사창리,폐지
4179038026,경기도 광주군 서부면 하사창리,폐지
4179038027,경기도 광주군 서부면 춘궁리,폐지
4179038028,경기도 광주군 서부면 초일리,폐지
4179038029,경기도 광주군 서부면 초이리,폐지
4179038030,경기도 광주군 서부면 광암리,폐지
4179038031,경기도 광주군 서부면 학암리,폐지
4180000000,경기도 연천군,존재
4180003000,경기도 연천군 연천면,폐지
4180003001,경기도 연천군 연천면 차탄리,폐지
4180003002,경기도 연천군 연천면 현가리,폐지
4180003003,경기도 연천군 연천면 상리,폐지
4180003004,경기도 연천군 연천면 와초리,폐지
4180003005,경기도 연천군 연천면 옥산리,폐지
4180003006,경기도 연천군 연천면 읍내리,폐지
4180003007,경기도 연천군 연천면 동막리,폐지
4180003008,경기도 연천군 연천면 통현리,폐지
4180003009,경기도 연천군 연천면 고문리,폐지
4180003500,경기도 연천군 전곡면,폐지
4180003501,경기도 연천군 전곡면 전곡리,폐지
4180003502,경기도 연천군 전곡면 은대리,폐지
4180003503,경기도 연천군 전곡면 신답리,폐지
4180003504,경기도 연천군 전곡면 고능리,폐지
4180003505,경기도 연천군 전곡면 양원리,폐지
4180003506,경기도 연천군 전곡면 간파리,폐지
4180003507,경기도 연천군 전곡면 눌목리,폐지
4180003508,경기도 연천군 전곡면 마포리,폐지
4180004000,경기도 연천군 관인면,폐지
4180004001,경기도 연천군 관인면 탄동리,폐지
4180004002,경기도 연천군 관인면 삼율리,폐지
4180004003,경기도 연천군 관인면 초과리,폐지
4180004004,경기도 연천군 관인면 냉정리,폐지
4180004005,경기도 연천군 관인면 중리,폐지
4180004006,경기도 연천군 관인면 사정리,폐지
4180004007,경기도 연천군 관인면 부곡리,폐지
4180025000,경기도 연천군 연천읍,존재
4180025021,경기도 연천군 연천읍 차탄리,존재
4180025022,경기도 연천군 연천읍 현가리,존재
4180025023,경기도 연천군 연천읍 상리,존재
4180025024,경기도 연천군 연천읍 와초리,존재
4180025025,경기도 연천군 연천읍 옥산리,존재
4180025026,경기도 연천군 연천읍 읍내리,존재
4180025027,경기도 연천군 연천읍 동막리,존재
4180025028,경기도 연천군 연천읍 통현리,존재
4180025029,경기도 연천군 연천읍 고문리,존재
4180025030,경기도 연천군 연천읍 부곡리,존재
4180025300,경기도 연천군 전곡읍,존재
4180025321,경기도 연천군 전곡읍 전곡리,존재
4180025322,경기도 연천군 전곡읍 은대리,존재
4180025323,경기도 연천군 전곡읍 신답리,존재
4180025324,경기도 연천군 전곡읍 고능리,존재
4180025325,경기도 연천군 전곡읍 마포리,존재
4180025326,경기도 연천군 전곡읍 양원리,존재
4180025327,경기도 연천군 전곡읍 간파리,존재
4180025328,경기도 연천군 전곡읍 늘목리,존재
4180031000,경기도 연천군 군남면,존재
4180031021,경기도 연천군 군남면 진상리,존재
4180031022,경기도 연천군 군남면 옥계리,존재
4180031023,경기도 연천군 군남면 삼거리,존재
4180031024,경기도 연천군 군남면 왕림리,존재
4180031025,경기도 연천군 군남면 선곡리,존재
4180031026,경기도 연천군 군남면 황지리,존재
4180031027,경기도 연천군 군남면 남계리,존재
4180032000,경기도 연천군 청산면,존재
4180032021,경기도 연천군 청산면 초성리,존재
4180032022,경기도 연천군 청산면 대전리,존재
4180032023,경기도 연천군 청산면 장탄리,존재
4180032024,경기도 연천군 청산면 궁평리,존재
4180032025,경기도 연천군 청산면 백의리,존재
4180033000,경기도 연천군 백학면,존재
4180033021,경기도 연천군 백학면 두일리,존재
4180033022,경기도 연천군 백학면 백령리,존재
4180033023,경기도 연천군 백학면 통구리,존재
4180033024,경기도 연천군 백학면 전동리,존재
4180033025,경기도 연천군 백학면 노곡리,존재
4180033026,경기도 연천군 백학면 학곡리,존재
4180033027,경기도 연천군 백학면 구미리,존재
4180033028,경기도 연천군 백학면 두현리,존재
4180033029,경기도 연천군 백학면 갈현리,존재
4180033030,경기도 연천군 백학면 포춘리,존재
4180033031,경기도 연천군 백학면 항동리,존재
4180033032,경기도 연천군 백학면 판부리,폐지
4180033033,경기도 연천군 백학면 석주원리,존재
4180033034,경기도 연천군 백학면 상리,존재
4180033035,경기도 연천군 백학면 중리,존재
4180033036,경기도 연천군 백학면 하리,존재
4180033037,경기도 연천군 백학면 오음리,존재
4180033038,경기도 연천군 백학면 사시리,존재
4180033039,경기도 연천군 백학면 매현리,존재
4180033040,경기도 연천군 백학면 고읍리,존재
4180033041,경기도 연천군 백학면 두매리,존재
4180033042,경기도 연천군 백학면 자작리,폐지
4180033043,경기도 연천군 백학면 반정리,폐지
4180033044,경기도 연천군 백학면 고랑포리,폐지
4180033045,경기도 연천군 백학면 원당리,폐지
4180033046,경기도 연천군 백학면 석장리,존재
4180034000,경기도 연천군 미산면,존재
4180034001,경기도 연천군 미산면 석장리,폐지
4180034021,경기도 연천군 미산면 동이리,존재
4180034022,경기도 연천군 미산면 아미리,존재
4180034023,경기도 연천군 미산면 백석리,존재
4180034024,경기도 연천군 미산면 유촌리,존재
4180034025,경기도 연천군 미산면 광동리,존재
4180034026,경기도 연천군 미산면 마전리,존재
4180034027,경기도 연천군 미산면 우정리,존재
4180034028,경기도 연천군 미산면 삼화리,존재
4180035000,경기도 연천군 왕징면,존재
4180035021,경기도 연천군 왕징면 무등리,존재
4180035022,경기도 연천군 왕징면 노동리,존재
4180035023,경기도 연천군 왕징면 북삼리,존재
4180035024,경기도 연천군 왕징면 강내리,존재
4180035025,경기도 연천군 왕징면 강서리,존재
4180035026,경기도 연천군 왕징면 동중리,존재
4180035027,경기도 연천군 왕징면 고왕리,존재
4180035028,경기도 연천군 왕징면 고잔상리,존재
4180035029,경기도 연천군 왕징면 고잔하리,존재
4180035030,경기도 연천군 왕징면 기곡리,존재
4180035031,경기도 연천군 왕징면 작동리,존재
4180035032,경기도 연천군 왕징면 임강리,존재
4180035033,경기도 연천군 왕징면 오탄리,존재
4180035034,경기도 연천군 왕징면 귀존리,존재
4180035035,경기도 연천군 왕징면 고장리,존재
4180035036,경기도 연천군 왕징면 장학리,존재
4180035037,경기도 연천군 왕징면 가천리,존재
4180035038,경기도 연천군 왕징면 냉정리,존재
4180036000,경기도 연천군 신서면,존재
4180036021,경기도 연천군 신서면 대광리,존재
4180036022,경기도 연천군 신서면 도신리,존재
4180036023,경기도 연천군 신서면 내산리,존재
4180036024,경기도 연천군 신서면 마전리,존재
4180036025,경기도 연천군 신서면 답곡리,존재
4180036026,경기도 연천군 신서면 승양리,존재
4180036027,경기도 연천군 신서면 도밀리,존재
4180036028,경기도 연천군 신서면 갈현리,존재
4180036029,경기도 연천군 신서면 덕산리,존재
4180036030,경기도 연천군 신서면 신현리,존재
4180037000,경기도 연천군 중면,존재
4180037021,경기도 연천군 중면 삼곶리,존재
4180037022,경기도 연천군 중면 횡산리,존재
4180037023,경기도 연천군 중면 중사리,존재
4180037024,경기도 연천군 중면 적거리,존재
4180037025,경기도 연천군 중면 마거리,존재
4180037026,경기도 연천군 중면 합수리,존재
4180037027,경기도 연천군 중면 적음리,존재
4180037028,경기도 연천군 중면 진곡리,존재
4180037029,경기도 연천군 중면 어적산리,존재
4180037030,경기도 연천군 중면 적동산리,존재
4180037031,경기도 연천군 중면 도연리,존재
4180038000,경기도 연천군 장남면,존재
4180038021,경기도 연천군 장남면 원당리,존재
4180038022,경기도 연천군 장남면 자작리,존재
4180038023,경기도 연천군 장남면 판부리,존재
4180038024,경기도 연천군 장남면 반정리,존재
4180038025,경기도 연천군 장남면 고랑포리,존재
4181000000,경기도 포천군,폐지
4181003000,경기도 포천군 포천면,폐지
4181003001,경기도 포천군 포천면 신읍리,폐지
4181003002,경기도 포천군 포천면 어룡리,폐지
4181003003,경기도 포천군 포천면 자작리,폐지
4181003004,경기도 포천군 포천면 선단리,폐지
4181003005,경기도 포천군 포천면 설운리,폐지
4181003006,경기도 포천군 포천면 동교리,폐지
4181003007,경기도 포천군 포천면 탑동리,폐지
4181003500,경기도 포천군 청산면,폐지
4181003501,경기도 포천군 청산면 초성리,폐지
4181003502,경기도 포천군 청산면 대전리,폐지
4181003503,경기도 포천군 청산면 장탄리,폐지
4181003504,경기도 포천군 청산면 궁평리,폐지
4181003505,경기도 포천군 청산면 백의리,폐지
4181003506,경기도 포천군 청산면 삼정리,폐지
4181003507,경기도 포천군 청산면 갈월리,폐지
4181003508,경기도 포천군 청산면 금동리,폐지
4181003509,경기도 포천군 청산면 덕둔리,폐지
4181025000,경기도 포천군 포천읍,폐지
4181025021,경기도 포천군 포천읍 신읍리,폐지
4181025022,경기도 포천군 포천읍 어룡리,폐지
4181025023,경기도 포천군 포천읍 자작리,폐지
4181025024,경기도 포천군 포천읍 선단리,폐지
4181025025,경기도 포천군 포천읍 설운리,폐지
4181025026,경기도 포천군 포천읍 동교리,폐지
4181025300,경기도 포천군 소흘읍,폐지
4181025321,경기도 포천군 소흘읍 송우리,폐지
4181025322,경기도 포천군 소흘읍 이동교리,폐지
4181025323,경기도 포천군 소흘읍 무림리,폐지
4181025324,경기도 포천군 소흘읍 이곡리,폐지
4181025325,경기도 포천군 소흘읍 직동리,폐지
4181025326,경기도 포천군 소흘읍 고모리,폐지
4181025327,경기도 포천군 소흘읍 이가팔리,폐지
4181025328,경기도 포천군 소흘읍 초가팔리,폐지
4181025329,경기도 포천군 소흘읍 무봉리,폐지
4181031000,경기도 포천군 군내면,폐지
4181031021,경기도 포천군 군내면 구읍리,폐지
4181031022,경기도 포천군 군내면 용정리,폐지
4181031023,경기도 포천군 군내면 유교리,폐지
4181031024,경기도 포천군 군내면 좌의리,폐지
4181031025,경기도 포천군 군내면 명산리,폐지
4181031026,경기도 포천군 군내면 직두리,폐지
4181031027,경기도 포천군 군내면 상성북리,폐지
4181031028,경기도 포천군 군내면 하성북리,폐지
4181032000,경기도 포천군 내촌면,폐지
4181032001,경기도 포천군 내촌면 화현리,폐지
4181032002,경기도 포천군 내촌면 지현리,폐지
4181032003,경기도 포천군 내촌면 명덕리,폐지
4181032021,경기도 포천군 내촌면 진목리,폐지
4181032022,경기도 포천군 내촌면 마명리,폐지
4181032023,경기도 포천군 내촌면 음현리,폐지
4181032024,경기도 포천군 내촌면 내리,폐지
4181032025,경기도 포천군 내촌면 소학리,폐지
4181032026,경기도 포천군 내촌면 신팔리,폐지
4181033000,경기도 포천군 가산면,폐지
4181033021,경기도 포천군 가산면 마산리,폐지
4181033022,경기도 포천군 가산면 감암리,폐지
4181033023,경기도 포천군 가산면 방축리,폐지
4181033024,경기도 포천군 가산면 가산리,폐지
4181033025,경기도 포천군 가산면 정교리,폐지
4181033026,경기도 포천군 가산면 금현리,폐지
4181033027,경기도 포천군 가산면 우금리,폐지
4181033028,경기도 포천군 가산면 마전리,폐지
4181034000,경기도 포천군 소흘면,폐지
4181034021,경기도 포천군 소흘면 송우리,폐지
4181034022,경기도 포천군 소흘면 이동교리,폐지
4181034023,경기도 포천군 소흘면 무림리,폐지
4181034024,경기도 포천군 소흘면 이곡리,폐지
4181034025,경기도 포천군 소흘면 직동리,폐지
4181034026,경기도 포천군 소흘면 고모리,폐지
4181034027,경기도 포천군 소흘면 이가팔리,폐지
4181034028,경기도 포천군 소흘면 초가팔리,폐지
4181034029,경기도 포천군 소흘면 무봉리,폐지
4181035000,경기도 포천군 신북면,폐지
4181035021,경기도 포천군 신북면 가채리,폐지
4181035022,경기도 포천군 신북면 기지리,폐지
4181035023,경기도 포천군 신북면 신평리,폐지
4181035024,경기도 포천군 신북면 만세교리,폐지
4181035025,경기도 포천군 신북면 심곡리,폐지
4181035026,경기도 포천군 신북면 계류리,폐지
4181035027,경기도 포천군 신북면 고일리,폐지
4181035028,경기도 포천군 신북면 삼성당리,폐지
4181035029,경기도 포천군 신북면 삼정리,폐지
4181035030,경기도 포천군 신북면 갈월리,폐지
4181035031,경기도 포천군 신북면 금동리,폐지
4181035032,경기도 포천군 신북면 덕둔리,폐지
4181036000,경기도 포천군 관인면,폐지
4181036021,경기도 포천군 관인면 중리,폐지
4181036022,경기도 포천군 관인면 삼율리,폐지
4181036023,경기도 포천군 관인면 초과리,폐지
4181036024,경기도 포천군 관인면 탄동리,폐지
4181036025,경기도 포천군 관인면 냉정리,폐지
4181036026,경기도 포천군 관인면 사정리,폐지
4181036027,경기도 포천군 관인면 부곡리,폐지
4181037000,경기도 포천군 창수면,폐지
4181037021,경기도 포천군 창수면 추동리,폐지
4181037022,경기도 포천군 창수면 주원리,폐지
4181037023,경기도 포천군 창수면 가양리,폐지
4181037024,경기도 포천군 창수면 오가리,폐지
4181037025,경기도 포천군 창수면 고소성리,폐지
4181037026,경기도 포천군 창수면 운산리,폐지
4181037027,경기도 포천군 창수면 신흥리,폐지
4181038000,경기도 포천군 영중면,폐지
4181038021,경기도 포천군 영중면 양문리,폐지
4181038022,경기도 포천군 영중면 금주리,폐지
4181038023,경기도 포천군 영중면 거사리,폐지
4181038024,경기도 포천군 영중면 성동리,폐지
4181038025,경기도 포천군 영중면 영송리,폐지
4181038026,경기도 포천군 영중면 영평리,폐지
4181039000,경기도 포천군 일동면,폐지
4181039021,경기도 포천군 일동면 길명리,폐지
4181039022,경기도 포천군 일동면 유동리,폐지
4181039023,경기도 포천군 일동면 기산리,폐지
4181039024,경기도 포천군 일동면 화대리,폐지
4181039025,경기도 포천군 일동면 사직리,폐지
4181039026,경기도 포천군 일동면 수입리,폐지
4181040000,경기도 포천군 이동면,폐지
4181040021,경기도 포천군 이동면 장암리,폐지
4181040022,경기도 포천군 이동면 도평리,폐지
4181040023,경기도 포천군 이동면 연곡리,폐지
4181040024,경기도 포천군 이동면 노곡리,폐지
4181041000,경기도 포천군 영북면,폐지
4181041021,경기도 포천군 영북면 운천리,폐지
4181041022,경기도 포천군 영북면 자일리,폐지
4181041023,경기도 포천군 영북면 문암리,폐지
4181041024,경기도 포천군 영북면 야미리,폐지
4181041025,경기도 포천군 영북면 산정리,폐지
4181041026,경기도 포천군 영북면 대회산리,폐지
4181041027,경기도 포천군 영북면 소회산리,폐지
4181042000,경기도 포천군 화현면,폐지
4181042021,경기도 포천군 화현면 화현리,폐지
4181042022,경기도 포천군 화현면 지현리,폐지
4181042023,경기도 포천군 화현면 명덕리,폐지
4182000000,경기도 가평군,존재
4182003000,경기도 가평군 가평면,폐지
4182003001,경기도 가평군 가평면 읍내리,폐지
4182003002,경기도 가평군 가평면 대곡리,폐지
4182003003,경기도 가평군 가평면 달전리,폐지
4182003004,경기도 가평군 가평면 하색리,폐지
4182003005,경기도 가평군 가평면 상색리,폐지
4182003006,경기도 가평군 가평면 두밀리,폐지
4182003007,경기도 가평군 가평면 경반리,폐지
4182003008,경기도 가평군 가평면 승안리,폐지
4182003009,경기도 가평군 가평면 마장리,폐지
4182003010,경기도 가평군 가평면 개곡리,폐지
4182003011,경기도 가평군 가평면 이화리,폐지
4182003012,경기도 가평군 가평면 산유리,폐지
4182003013,경기도 가평군 가평면 복장리,폐지
4182003014,경기도 가평군 가평면 금대리,폐지
4182025000,경기도 가평군 가평읍,존재
4182025021,경기도 가평군 가평읍 읍내리,존재
4182025022,경기도 가평군 가평읍 대곡리,존재
4182025023,경기도 가평군 가평읍 달전리,존재
4182025024,경기도 가평군 가평읍 하색리,존재
4182025025,경기도 가평군 가평읍 상색리,존재
4182025026,경기도 가평군 가평읍 두밀리,존재
4182025027,경기도 가평군 가평읍 경반리,존재
4182025028,경기도 가평군 가평읍 승안리,존재
4182025029,경기도 가평군 가평읍 마장리,존재
4182025030,경기도 가평군 가평읍 개곡리,존재
4182025031,경기도 가평군 가평읍 이화리,존재
4182025032,경기도 가평군 가평읍 산유리,존재
4182025033,경기도 가평군 가평읍 복장리,존재
4182025034,경기도 가평군 가평읍 금대리,존재
4182031000,경기도 가평군 설악면,존재
4182031021,경기도 가평군 설악면 신천리,존재
4182031022,경기도 가평군 설악면 선촌리,존재
4182031023,경기도 가평군 설악면 회곡리,존재
4182031024,경기도 가평군 설악면 사룡리,존재
4182031025,경기도 가평군 설악면 송산리,존재
4182031026,경기도 가평군 설악면 미사리,존재
4182031027,경기도 가평군 설악면 위곡리,존재
4182031028,경기도 가평군 설악면 창의리,존재
4182031029,경기도 가평군 설악면 엄소리,존재
4182031030,경기도 가평군 설악면 설곡리,존재
4182031031,경기도 가평군 설악면 묵안리,존재
4182031032,경기도 가평군 설악면 가일리,존재
4182031033,경기도 가평군 설악면 방일리,존재
4182031034,경기도 가평군 설악면 천안리,존재
4182031035,경기도 가평군 설악면 이천리,존재
4182032000,경기도 가평군 외서면,폐지
4182032001,경기도 가평군 외서면 입석리,폐지
4182032002,경기도 가평군 외서면 외방리,폐지
4182032003,경기도 가평군 외서면 내방리,폐지
4182032021,경기도 가평군 외서면 청평리,폐지
4182032022,경기도 가평군 외서면 상천리,폐지
4182032023,경기도 가평군 외서면 하천리,폐지
4182032024,경기도 가평군 외서면 대성리,폐지
4182032025,경기도 가평군 외서면 호명리,폐지
4182032026,경기도 가평군 외서면 고성리,폐지
4182032027,경기도 가평군 외서면 삼회리,폐지
4182032500,경기도 가평군 청평면,존재
4182032521,경기도 가평군 청평면 청평리,존재
4182032522,경기도 가평군 청평면 상천리,존재
4182032523,경기도 가평군 청평면 하천리,존재
4182032524,경기도 가평군 청평면 대성리,존재
4182032525,경기도 가평군 청평면 호명리,존재
4182032526,경기도 가평군 청평면 고성리,존재
4182032527,경기도 가평군 청평면 삼회리,존재
4182033000,경기도 가평군 상면,존재
4182033021,경기도 가평군 상면 연하리,존재
4182033022,경기도 가평군 상면 항사리,존재
4182033023,경기도 가평군 상면 행현리,존재
4182033024,경기도 가평군 상면 임초리,존재
4182033025,경기도 가평군 상면 덕현리,존재
4182033026,경기도 가평군 상면 태봉리,존재
4182033027,경기도 가평군 상면 상동리,존재
4182033028,경기도 가평군 상면 율길리,존재
4182033029,경기도 가평군 상면 봉수리,존재
4182033030,경기도 가평군 상면 원흥리,존재
4182034000,경기도 가평군 하면,폐지
4182034021,경기도 가평군 하면 현리,폐지
4182034022,경기도 가평군 하면 신상리,폐지
4182034023,경기도 가평군 하면 하판리,폐지
4182034024,경기도 가평군 하면 상판리,폐지
4182034025,경기도 가평군 하면 신하리,폐지
4182034026,경기도 가평군 하면 마일리,폐지
4182034027,경기도 가평군 하면 대보리,폐지
4182034500,경기도 가평군 조종면,존재
4182034521,경기도 가평군 조종면 현리,존재
4182034522,경기도 가평군 조종면 신상리,존재
4182034523,경기도 가평군 조종면 하판리,폐지
4182034524,경기도 가평군 조종면 상판리,존재
4182034525,경기도 가평군 조종면 신하리,존재
4182034526,경기도 가평군 조종면 마일리,존재
